661242104971190272	2
671440145573421056	1
661683016650084352	2
673307165298413568	2
674356802771906561	1
676489401577377793	2
674638437291528192	9
678649896241520640	11
676600886651695105	1
665488642132066304	2
668230022851903488	2
677390322352136192	10
672831121210650625	9
671015233582964736	2
673267739906195456	2
665282386855337984	9
673500024203042816	9
673090074666516480	9
674194696663625728	2
676062673960837125	2
672796576146989058	2
673991644002263040	2
675056796445360132	11
678865549988896768	1
675664721652154371	1
673626940574707712	2
673230657057894402	10
676061021577093121	1
672558754123128834	1
678673113752707073	1
675065479468306442	9
676357860922540032	2
663333247636631552	11
670939672823136258	2
666613994862583808	2
675364252132225024	2
676777434042249217	9
676456838716653568	1
677627990541541376	1
