679210213006815232	1
678570553574338560	9
662232824716664832	1
679602250365419520	1
678588937783410689	9
678652820640301056	1
678124493848604672	1
667008505174355968	1
679492952276664320	2
676445364111720448	2
678693656400908288	1
674989748067389440	2
669775987438198784	1
677143281336217600	9
678244053377523713	9
673280791091261440	2
674868692669358080	2
675545333657681920	1
666926558800707584	2
662648936868528128	1
678928652415946752	2
670563729214427140	2
667393751720042496	9
674837212094156800	1
677468133486108672	2
668079427230818305	2
673641791351087104	1
677214910410018816	1
676420973269286915	1
677208265495851008	1
676049916913913860	9
679251288870264832	1
676057955209490432	2
674672512756752385	10
673637915554160640	2
673162498867097600	1
672664218328543232	9
666629502240452608	2
674688088547958784	1
668158046984605697	2
676166013105344513	1
673755788247191552	2
674732069243760640	9
673433036260790272	1
662594957530804227	2
675237849948692480	1
677586992906051585	10
675060780027527168	9
673566286656352256	11
676549901812150272	11
675617438923362304	9
668553099104133120	1
665443533193682944	1
678159352021262336	9
667453339152478208	9
664224459113525249	1
677941880693346304	1
668146737442332672	1
663863120411103232	2
669632995909902336	9
677881740153765888	2
673959461233557505	9
662639112206307329	9
674619251349655552	1
669057183334531073	9
676177018581557248	1
679528957964779520	1
679163964563951616	2
664142054633639936	1
674950516598796288	2
665179769617686528	11
669235486171492352	2
667616184821555200	2
672173643946921984	9
662357939060125696	2
677483064130408449	1
673621106662752256	1
671833152692862976	2
678623844706463744	1
672585201785167872	10
676379580018483200	2
671916269168365568	9
669906900310429696	1
673951727377375232	10
678720933545275393	1
673801954875850752	1
676756259912204292	1
678853689742721024	1
671968208023379969	10
668829591633534976	9
668234152089657344	2
678908453889433604	1
668196909358686208	9
670725866142474240	9
675050953373040642	2
672825899889336320	9
675414817075798016	9
676517512666816513	2
674317517024792576	9
670013251682492417	10
675436025989197825	9
676711577807097856	2
674151601028931584	1
673019614482198528	11
674698824728887296	2
679204719311605760	1
674922186117922816	11
677847747945451521	2
676530531870355456	10
674709794066964481	2
673756224874274816	11
675005247794843648	1
678044710796181504	11
672110611048873985	9
666682314924101633	2
666214048648835072	2
675114480196575232	2
661497346124079104	1
679141096748920833	1
675726232873476097	2
674345924437610498	9
678909287587037184	1
675437355898155008	1
675764259574439936	10
678211467708145664	9
675028993809235969	2
675751057767710720	1
674232950708420608	9
676408255036432384	2
674045180639580162	2
678650610158338048	9
670618511295782912	9
672383937621139456	1
676032094791946241	1
674662230194044929	9
678659420151222273	1
668555562389536768	2
672812986600448000	2
679402787310993414	11
664222425438113794	11
666681648587653120	2
678675100821008384	1
675428645410881536	2
670253939670056960	10
674246826120318976	9
669282799401177088	1
665856870402416641	2
676482383684603904	2
678887977792180224	9
678697235853524992	2
672862585654390786	9
677736393448255488	1
672782480299151360	2
674502572225470464	2
673500121947066368	1
676033218685108224	9
673570262990921729	9
668876801259782144	1
672170932090380290	10
673504550591053825	9
672728693526106114	1
674547764081074176	1
677860611997478915	10
674562570263642113	1
679000885750603776	1
668644219943161856	11
661233171476951040	2
674335884968333316	1
675793488643006464	10
678969488180715520	9
675625718181715968	9
675343170876645376	11
664341462704898048	2
673271713057120256	2
669169459630907392	1
670733021251784704	1
674746244745568257	1
670924471730065408	2
679159753495457792	1
675278607393124352	2
673887358501183489	1
673264126983041024	2
665206156927877120	1
669221257712414720	1
667090910157660161	11
678571753149472768	9
677661905746571264	11
676503453636632576	2
671966818777583616	1
672783765677211648	2
664832884138770432	1
668519322545967105	1
674042983717560322	2
676509962961555459	1
677570852045651969	2
676757602836062208	9
678662943068803073	1
673927512783757312	1
679648461235580928	2
669264110941511680	1
674861862870245377	2
677102465410560001	9
674329277744209920	2
675688549572870144	1
667740793763971072	1
671406159216136192	1
672775041168314368	2
671456469154471936	9
668117349237727232	2
676553496997572608	9
673596274457866242	1
675711596224765952	2
673621232550600704	9
661505358075183104	2
673199201312968705	1
673121953474064384	2
676812924623716352	1
678661485862764544	1
675411699109912580	2
667682988541550593	2
675293979986956288	11
670731150114037762	2
676673673919668224	1
678549762979819520	1
673066072992571392	1
674703220774711296	2
678897301503496192	1
675698913869959168	2
661242104971190272	2
671440145573421056	1
661683016650084352	2
673307165298413568	10
674356802771906561	1
676489401577377793	9
674638437291528192	1
678649896241520640	1
676600886651695105	1
665488642132066304	1
668230022851903488	2
677390322352136192	10
672831121210650625	9
671015233582964736	2
673267739906195456	1
665282386855337984	1
673500024203042816	9
673090074666516480	2
674194696663625728	1
676062673960837125	1
672796576146989058	9
673991644002263040	2
675056796445360132	9
678865549988896768	1
675664721652154371	2
673626940574707712	2
673230657057894402	10
676061021577093121	1
672558754123128834	1
678673113752707073	1
675065479468306442	9
676357860922540032	2
663333247636631552	11
670939672823136258	2
666613994862583808	2
675364252132225024	11
676777434042249217	9
676456838716653568	1
677627990541541376	1
